rownumber,filename,filetype,band,abbrev_type,date,date_format,mics_etc,score
1681,01 keith jarrett 2016-07-03 solo budapest part i.flac,flac,,blank,2016-07-03 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,solo budapest part i,2
1695,01 xenakis - khal peer (bornstein 1998-01-30).flac,flac,,blank,1998-01-30 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,),2
1696,01 xenakis - metastasis (chung 2001-02-10).flac,flac,,blank,2001-02-10 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,),2
1731,01 bd2016-07-03d1t1.flac,flac,,blank,2016-07-03 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,d1t1,2
2058,01. dust bowl--paris 4.1.13.flac,flac,dust bowl,blank,,,,2
2392,"01. tiger in your tank--cheyenne, wy, usa 2014-08-27.flac",flac,,blank,2014-08-27 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,,2
881,01 jimmy mo mhile stor rte 6 sept 11.flac,flac,jimmy mo,blank,,,,2
2449,02 rrk_village_vanguard_75-0103 u t.flac,flac,rrk,blank,,,,2
2403,160708-trembling bells aud01.flac,flac,trembling bells,blank,,,,2
1794,01 bd2016-07-06d1t1.flac,flac,,blank,2016-07-06 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,d1t1,2
1803,01 xenakis - pleiades iv (perc strasbourg 2010-09-24).flac,flac,,blank,2010-09-24 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,),2
2851,02. miami 2017 (seen the lights go out on broadway).flac,flac,,blank,,,,2
2463,101 klaus schulze 1976-04-03 paris fm .flac,flac,,blank,1976-04-03 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,paris fm ,2
2204,02-peter gabriel _ paris 83 -cd2.flac,flac,peter gabriel,blank,,,,2
1282,01-the passenger-iggy pop-isle of wight 2016.flac,flac,iggy pop,blank,,,,2
2211,07-07 silver machine and waiting for the man.flac,flac,silver machine and waiting for the man,blank,,,,2
1416,01 thunderstonesoundcheck.flac,flac,thunderstone,blank,,,,2
2156,01editors glastonbury 2016.flac,flac,editors,blank,,,,2
1272,101-money's talking-sally barker-hawick-08-02-2016.flac,flac,,blank,2016-08-02 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,,2
857,01 keith jarrett solo osaka 2014-05-03 part 01.flac,flac,,blank,2014-05-03 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,part 01,2
1836,101 klaus schulze 1982-09-22 london 1st g aud.flac,flac,,blank,1982-09-22 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,london 1st g aud,2
225,102 jg1975-01-05.fm.interview.history of the dead.tc3.flac16.flac,flac,,blank,1975-01-05 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,fm.interview.history of the dead.tc3.flac16,2
2540,"01. how many more years---beaver creek, co, usa 2014-08-28.flac",flac,,blank,2014-08-28 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,,2
1868,001david mallett positano's  16-04-07 set 1.flac,flac,,blank,2007-04-16 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,set 1,2
1851,01 bd2016-07-08d1t1.flac,flac,,blank,2016-07-08 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,d1t1,2
1174,"01 the waterboys warsaw, poland, june 6 2016 destinies entwined.flac",flac,the waterboys,blank,,,,2
1916,"01. goin' down--kassel, uk 2016-03-07.flac",flac,,blank,2016-03-07 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,,2
1957,01 feldman - rothko chapel (jourdain 2008-11-28).flac,flac,,blank,2008-11-28 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,),2
1958,01 feldman - voices and cello (safir 1997-10-10).flac,flac,,blank,1997-10-10 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,),2
1995,"01. never give all your heart--albany, ny, usa 2015-01-19.flac",flac,,blank,2015-01-19 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,,2
2240,"01. woke up dreaming--new orleans. la, usa 2013-11-26.flac",flac,,blank,2013-11-26 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,,2
2310,"01. no good place for the lonely--kassel, germany 2016-03-07.flac",flac,,blank,2016-03-07 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,,2
2348,00_boris20160726.flac,flac,,blank,2016-07-26 00:00:00,(\d{8}),,2
1979,01 20090922 essen main part.flac,flac,,blank,2009-09-22 00:00:00,(\d{8}),essen main part,2
1864,19780214_jam_paris_mc01.flac,flac,,blank,1978-02-14 00:00:00,(\d{8}),jam_paris_mc01,2
1612,19780401_jam_4acres08.flac,flac,,blank,1978-04-01 00:00:00,(\d{8}),jam_4acres08,2
2000,20030923_radiohead_shoreline_25 everything in its right place.flac,flac,,blank,2003-09-23 00:00:00,(\d{8}),radiohead_shoreline_25 everything in its right place,2
2339,101 roger mcguinn - unknown.flac,flac,roger mcguinn,blank,,,,2
1018,1974-10-13 part 1.flac,flac,,blank,1974-10-13 00:00:00,yyyy-mm-dd,,2
2372,2016-07-03 budapest 101.flac,flac,,blank,2016-07-03 00:00:00,yyyy-mm-dd,,2
2561,2016-07-29 savages observatory north park01.flac,flac,,blank,2016-07-29 00:00:00,yyyy-mm-dd,,2
2150,2016-07-14 - david gilmour - track 01.flac,flac,,blank,2016-07-14 00:00:00,yyyy-mm-dd,,2
2583,1976 03 04 berlin de - 01 incan intro.flac,flac,,blank,1976-03-04 00:00:00,yyyy-mm-dd,,2
2643,2006-06-17 - d3t01 open all night.flac,flac,,blank,2006-06-17 00:00:00,yyyy-mm-dd,,2
2781,2003.08.16 san francisco d2t06.flac,flac,,blank,2003-08-16 00:00:00,yyyy-mm-dd,,2
2796,2016-07-14 - david gilmour - stuttgart t01.flac,flac,,blank,2016-07-14 00:00:00,yyyy-mm-dd,,2
2797,2016-07-13 - van morrison - stuttgart t01.flac,flac,,blank,2016-07-13 00:00:00,yyyy-mm-dd,,2
2849,2003-07-15 d3t02.flac,flac,,blank,2003-07-15 00:00:00,yyyy-mm-dd,,2
2474,891119_07.flac,flac,,blank,,,,2
2374,memorial for pat and rick-1986-01-15-d1-tr01.flac,flac,,blank,1986-01-15 00:00:00,yyyy-mm-dd,,2
1739,01-waltzinblack.flac,flac,,,,,,0
1675,01 the rhythm of the heat.flac,flac,,,,,,0
1785,01 william tell overture.flac,flac,,,,,,0
1742,01.  intro.flac,flac,,,,,,0
1914,01 - take it all why dont'cha.flac,flac,,,,,,0
1478,01-black sabbath.flac,flac,,,,,,0
1488,01 track01.flac,flac,,,,,,0
1679,01 tuning.flac,flac,,,,,,0
1678,01 smile.flac,flac,,,,,,0
1704,01 the right stuff.flac,flac,,,,,,0
1684,01.flac,flac,,,,,,0
1690,14 monitor.flac,flac,,,,,,0
1700,01 john cage - five.flac,flac,,,,,,0
1703,01 the right stuff.flac,flac,,,,,,0
1536,01 applause.flac,flac,,,,,,0
1707,01 track01.flac,flac,,,,,,0
1708,01 - blitzkreig.flac,flac,,,,,,0
1710,01.flac,flac,,,,,,0
1807,22 - trans-global express.flac,flac,,,,,,0
1594,00 - [soundcheck].flac,flac,,,,,,0
1538,19 spit it out.flac,flac,,,,,,0
1611,01.flac,flac,,,,,,0
1730,01. slow train--paris 4.1.13.flac,flac,,,,,,0
1734,02 - mr. ray (version).flac,flac,,,,,,0
1735,01.flac,flac,,,,,,0
1470,01 - impaled intro.flac,flac,,,,,,0
1474,01 - overture.flac,flac,,,,,,0
1741,01.  intro.flac,flac,,,,,,0
1475,01  introduction.flac,flac,,,,,,0
1610,11 - strange town.flac,flac,,,,,,0
1586,01 intro.flac,flac,,,,,,0
1605,01 - stage chat.flac,flac,,,,,,0
1601,01 intro.flac,flac,,,,,,0
1600,01 - introduction.flac,flac,,,,,,0
1597,08.flac,flac,,,,,,0
1715,01 rock &amp; roll band.flac,flac,,,,,,0
1592,01 track01.flac,flac,,,,,,0
1590,01 track01.flac,flac,,,,,,0
1713,01 questions 67 &amp; 68.flac,flac,,,,,,0
1673,01 intro dj.flac,flac,,,,,,0
1716,00 introduction.flac,flac,,,,,,0
2178,01 track01.flac,flac,,,,,,0
2185,01 track01.flac,flac,,,,,,0
2186,00 (intro).flac,flac,,,,,,0
2188,11 dancing with the moonlit knight.flac,flac,,,,,,0
2194,01 - intro.mp2,mp2,,,,,,0
2195,07.flac,flac,,,,,,0
2198,01.flac,flac,,,,,,0
2199,01 abducted.flac,flac,,,,,,0
2208,01. panther.flac,flac,,,,,,0
2210,3 track 03.flac,flac,,,,,,0
2227,01 - intro pt.1.mp2,mp2,,,,,,0
2213,01 our soundtrack.flac,flac,,,,,,0
2263,01 natures way.flac,flac,,,,,,0
2262,01 bell intro.flac,flac,,,,,,0
2237,001.flac,flac,,,,,,0
2239,01 track 01.flac,flac,,,,,,0
2243,01.flac,flac,,,,,,0
2247,09.flac,flac,,,,,,0
2179,01 track01.flac,flac,,,,,,0
2172,01_your sweet six six six.flac,flac,,,,,,0
1718,01 track01.flac,flac,,,,,,0
2170,01. intro supertzar.flac,flac,,,,,,0
1782,01 intro.flac,flac,,,,,,0
1676,01 track01.flac,flac,,,,,,0
2398,00 intro.flac,flac,,,,,,0
1806,02 - seal my fate (incomplete).flac,flac,,,,,,0
1743,01 - martyrs and madmen.flac,flac,,,,,,0
1670,01 set 1.flac,flac,,,,,,0
1724,01-fixed.flac,flac,,,,,,0
1798,38 carry that weight.flac,flac,,,,,,0
1849,04. echoes.flac,flac,,,,,,0
1858,01. abyss.flac,flac,,,,,,0
1662,01 track01.flac,flac,,,,,,0
1912,09 - what people are made of.flac,flac,,,,,,0
1615,01-thick as a brick pt.1.flac,flac,,,,,,0
1620,01-thick as a brick pt.1.flac,flac,,,,,,0
1623,01 - up in the rafters.flac,flac,,,,,,0
2223,01 giant (cut).flac,flac,,,,,,0
2167,01 - intro.flac,flac,,,,,,0
1725,37.walk on.flac,flac,,,,,,0
1457,01- wild night.flac,flac,,,,,,0
1809,01 intro.flac,flac,,,,,,0
1891,01-blow your trumpets gabriel.flac,flac,,,,,,0
2250,01..flac,flac,,,,,,0
1841,01 track01.flac,flac,,,,,,0
1514,01 intro.flac,flac,,,,,,0
1842,01 - trust.flac,flac,,,,,,0
1843,01 hole.flac,flac,,,,,,0
1845,01. intro..flac,flac,,,,,,0
1854,01-intro.flac,flac,,,,,,0
1661,01-amaranthe - interview.flac,flac,,,,,,0
1654,01 one of these days.flac,flac,,,,,,0
1649,01 - the silent enigma.flac,flac,,,,,,0
1493,01  introduction.flac,flac,,,,,,0
1823,3 them bones.flac,flac,,,,,,0
1906,01. crew soundchecking instruments &amp; mics pre show.flac,flac,,,,,,0
1905,01 - tigertailz - intro-sicksex.flac,flac,,,,,,0
1904,01 - tigertailz - intro-sicksex.flac,flac,,,,,,0
1902,01 crowd.flac,flac,,,,,,0
1900,05 mahler-das klagende lied i-waldmarchen.flac,flac,,,,,,0
1515,01 eye flys.flac,flac,,,,,,0
1519,04 mysterious ways (feat. sexual healing).flac,flac,,,,,,0
1443,01 - black sabbath.flac,flac,,,,,,0
1528,1-presentation.flac,flac,,,,,,0
1840,01 - it's electric.flac,flac,,,,,,0
1795,01 - things have changed.flac,flac,,,,,,0
1517,01. no fun.flac,flac,,,,,,0
1520,01 track01.flac,flac,,,,,,0
1521,04 lost to smoke.flac,flac,,,,,,0
1522,08-the butterfly collector.flac,flac,,,,,,0
1523,17-down in the tubestation at midnight.flac,flac,,,,,,0
1529,01  introduction.flac,flac,,,,,,0
1436,01 man against machine.flac,flac,,,,,,0
1531,01.flac,flac,,,,,,0
1492,01-min skuld till dig.flac,flac,,,,,,0
1534,11 the beautiful people.flac,flac,,,,,,0
1489,01 intro.flac,flac,,,,,,0
1479,01 track01.flac,flac,,,,,,0
1434,01 intro.flac,flac,,,,,,0
1435,01  after the gold rush.flac,flac,,,,,,0
1896,01 bimhuis radio intro.mp3,mp3,,,,,,0
1890,01-apex predator &acirc;\x80\x93 easy meat.flac,flac,,,,,,0
2400,01 - [intro].flac,flac,,,,,,0
1883,01 - introduction.flac,flac,,,,,,0
1511,20.flac,flac,,,,,,0
1513,00. crowd.flac,flac,,,,,,0
1862,04. echoes.flac,flac,,,,,,0
1786,01 - jesus is just alright.flac,flac,,,,,,0
1614,01 some fella's heartbreaker.flac,flac,,,,,,0
1814,01 track01.flac,flac,,,,,,0
1472,01  the sun roars into view.flac,flac,,,,,,0
1467,01.flac,flac,,,,,,0
1813,01.flac,flac,,,,,,0
1466,9 audience.flac,flac,,,,,,0
1465,01 - intro.flac,flac,,,,,,0
1464,01 outrenoir.mp3,mp3,,,,,,0
1463,01 leaping dance (excerpt).mp3,mp3,,,,,,0
1462,01 ten secret doors 1.mp3,mp3,,,,,,0
1458,01-the boys are back.flac,flac,,,,,,0
1810,01.flac,flac,,,,,,0
2402,01 track 1.flac,flac,,,,,,0
1510,01-holy dogs.flac,flac,,,,,,0
1508,01 celtic swing.flac,flac,,,,,,0
1503,01  introduction.flac,flac,,,,,,0
1824,19 layla.flac,flac,,,,,,0
1880,01 - son of a gun.flac,flac,,,,,,0
1879,01 - disciple.flac,flac,,,,,,0
1878,07.flac,flac,,,,,,0
1872,01 - the whirlings.flac,flac,,,,,,0
1871,01 track01.flac,flac,,,,,,0
1870,01.flac,flac,,,,,,0
1909,01 track01.flac,flac,,,,,,0
1911,16 future world.flac,flac,,,,,,0
1497,02 five long years.flac,flac,,,,,,0
1861,01 drones (reprise).flac,flac,,,,,,0
1822,01_intro.flac,flac,,,,,,0
1821,01 - intro.flac,flac,,,,,,0
1819,01 - intro.flac,flac,,,,,,0
1818,10.flac,flac,,,,,,0
1815,01 track01.flac,flac,,,,,,0
1494,01- the bitch is back.flac,flac,,,,,,0
2249,01. stupid love.flac,flac,,,,,,0
2779,02 blues band instrumental 2.flac,flac,,,,,,0
2252,01. intro by michael tearson.flac,flac,,,,,,0
2943,02 cherry bomb.flac,flac,,,,,,0
1917,11 never let go.flac,flac,,,,,,0
2935,14.flac,flac,,,,,,0
2936,02 all fired up.flac,flac,,,,,,0
2937,02 all fired up.flac,flac,,,,,,0
2940,02 hello there.flac,flac,,,,,,0
2931,02 wild child.flac,flac,,,,,,0
1556,15 - scream in the night.flac,flac,,,,,,0
1668,101.flac,flac,,,,,,0
1602,101.flac,flac,,,,,,0
2972,02. when you've got a good friend.flac,flac,,,,,,0
2971,01 facelift-slightly all the time-moon in june (cuts).flac,flac,,,,,,0
2970,02 you're so fine.flac,flac,,,,,,0
2872,02 born to be bad.flac,flac,,,,,,0
2965,02 track02.flac,flac,,,,,,0
2954,02 rattle that lock.flac,flac,,,,,,0
2953,02 banter.flac,flac,,,,,,0
2952,02 banter.flac,flac,,,,,,0
1915,09_banter.flac,flac,,,,,,0
1580,14.flac,flac,,,,,,0
1576,05 - marys place.flac,flac,,,,,,0
1558,01 - way out weather.flac,flac,,,,,,0
1554,01 track01.flac,flac,,,,,,0
2876,02 save us.flac,flac,,,,,,0
2923,02 ten thousand fists.flac,flac,,,,,,0
2926,22 we're not gonna take it.flac,flac,,,,,,0
2930,02 wild child.flac,flac,,,,,,0
1555,01- intro.flac,flac,,,,,,0
1557,01  introduction.flac,flac,,,,,,0
1559,01. commentary.flac,flac,,,,,,0
1574,14 encore.flac,flac,,,,,,0
1560,01 - the man i love.flac,flac,,,,,,0
1561,01 - intro.flac,flac,,,,,,0
1563,01 - intro.flac,flac,,,,,,0
1569,01. track one.flac,flac,,,,,,0
1570,01. track one.flac,flac,,,,,,0
1572,08 hey that_s no way to say goodbye.flac,flac,,,,,,0
1573,01 - follow me through_2.flac,flac,,,,,,0
2948,02 accidents will happen.flac,flac,,,,,,0
2942,02 cherry bomb.flac,flac,,,,,,0
1542,20.flac,flac,,,,,,0
2941,02 hello there.flac,flac,,,,,,0
1292,01 - introduction.flac,flac,,,,,,0
1231,13. medley.flac,flac,,,,,,0
1235,09 whole lotta rosie.flac,flac,,,,,,0
1318,01-low spark of high-heeled boys.flac,flac,,,,,,0
1263,01 - marriage tree (instr).flac,flac,,,,,,0
1257,"01 - dames, booze, chains, &amp; boots.flac",flac,,,,,,0
1254,01 - intro pt. 1.mp2,mp2,,,,,,0
1252,05.flac,flac,,,,,,0
1249,01 shelter me.flac,flac,,,,,,0
1248,01 - intro (sounds!).mp2,mp2,,,,,,0
1247,01-intro.flac,flac,,,,,,0
1246,07. behind the wall of sleep.flac,flac,,,,,,0
1244,01- wasn't yesterday great.flac,flac,,,,,,0
1243,01. trouble now.flac,flac,,,,,,0
1242,01 tuning.flac,flac,,,,,,0
1240,03.flac,flac,,,,,,0
1237,01 track 1.flac,flac,,,,,,0
1229,11 lafayette waltz-jumbalaya.flac,flac,,,,,,0
1278,01 intro.flac,flac,,,,,,0
1294,14. precious.flac,flac,,,,,,0
1274,01 - intro.flac,flac,,,,,,0
2959,02 who do you love.flac,flac,,,,,,0
1452,01 mr. soul.flac,flac,,,,,,0
2698,track_01.flac,flac,,,,,,0
2641,track01.flac,flac,,,,,,0
1227,01. astrophel and stella.flac,flac,,,,,,0
1266,01 little paper birds.flac,flac,,,,,,0
1273,01_intro.flac,flac,,,,,,0
1296,01. intro.flac,flac,,,,,,0
1297,11 ain't i woman.flac,flac,,,,,,0
1317,01 reigen seliger geister.mp3,mp3,,,,,,0
1313,10 sunday bloody sunday.flac,flac,,,,,,0
1311,001 white horse gyspy sally's.flac,flac,,,,,,0
1309,01-somebody's knocking.flac,flac,,,,,,0
1308,17. private hell.flac,flac,,,,,,0
1300,01 track01.flac,flac,,,,,,0
1299,01  after the gold rush.flac,flac,,,,,,0
1549,01 the awakening.flac,flac,,,,,,0
1541,01 intro.flac,flac,,,,,,0
2254,26-overture.flac,flac,,,,,,0
2351,01. hollow.flac,flac,,,,,,0
2282,10 strauss-der rosenkavalier suite i-con molto agitato.flac,flac,,,,,,0
2285,09 - sorrow.flac,flac,,,,,,0
2294,01 lady fantasy.flac,flac,,,,,,0
2295,01 roadhouse.flac,flac,,,,,,0
2296,01 roadhouse.flac,flac,,,,,,0
2297,01 track 01.flac,flac,,,,,,0
2378,01. bright lights.flac,flac,,,,,,0
2216,11 - reptile (originally by nine inch nails).flac,flac,,,,,,0
2377,06-things can only get better.flac,flac,,,,,,0
2370,01 intro.flac,flac,,,,,,0
2221,10 second time around.flac,flac,,,,,,0
1748,01 track01.flac,flac,,,,,,0
2226,01 lazy days.flac,flac,,,,,,0
2166,01 - intro.flac,flac,,,,,,0
2271,01 - introduction.flac,flac,,,,,,0
2280,05.flac,flac,,,,,,0
2337,01.flac,flac,,,,,,0
2332,29 - encore.flac,flac,,,,,,0
2334,19 hommage to the god of light.flac,flac,,,,,,0
2273,03. finish your job.flac,flac,,,,,,0
2228,01 depreston.flac,flac,,,,,,0
2255,02 - nathalie.flac,flac,,,,,,0
2256,01 track01.flac,flac,,,,,,0
2257,01..flac,flac,,,,,,0
2258,01. intro by michael tearson.flac,flac,,,,,,0
2259,12. heart of the matter.flac,flac,,,,,,0
2260,01. intro by michael tearson.flac,flac,,,,,,0
2261,12. heart of the matter.flac,flac,,,,,,0
2235,01 safe at home.flac,flac,,,,,,0
2336,01 - intro (hybrid mix of ''procession'' &amp; ''flash (concert intro version)'').flac,flac,,,,,,0
2215,01 track01.flac,flac,,,,,,0
2219,01-blue velvet moon.flac,flac,,,,,,0
2388,01.intro.flac,flac,,,,,,0
2389,01.intro.flac,flac,,,,,,0
2390,01 applause.flac,flac,,,,,,0
2393,001 - panther.flac,flac,,,,,,0
2394,01 hollow.flac,flac,,,,,,0
2343,1 audio track.flac,flac,,,,,,0
2354,01 audio track.flac,flac,,,,,,0
1540,01 - voices inside my head.flac,flac,,,,,,0
2355,12 - the lambrusco kid.flac,flac,,,,,,0
2896,02.flac,flac,,,,,,0
2891,02 blues orchestra.flac,flac,,,,,,0
2890,02.flac,flac,,,,,,0
2887,02. keep your lamp trimmed and burning.flac,flac,,,,,,0
2921,02 angels fall.flac,flac,,,,,,0
2886,04. the power of love.flac,flac,,,,,,0
2922,02 ten thousand fists.flac,flac,,,,,,0
2927,02 green river.flac,flac,,,,,,0
1625,03 beauty mark.flac,flac,,,,,,0
1630,01. no wow.flac,flac,,,,,,0
1635,13. spiders.flac,flac,,,,,,0
1639,01..flac,flac,,,,,,0
1640,17 session musian-jingles cabaret merseybeat.flac,flac,,,,,,0
1583,01 intro.flac,flac,,,,,,0
1537,13 poisoned seed.flac,flac,,,,,,0
1581,01 - april in paris.mp2,mp2,,,,,,0
1577,00. arrival.flac,flac,,,,,,0
2897,02 you can't always get what you want.flac,flac,,,,,,0
2898,01 soup.flac,flac,,,,,,0
2901,02 floyd's guitar blues.flac,flac,,,,,,0
2229,01.flac,flac,,,,,,0
2356,01 audio track.flac,flac,,,,,,0
2357,0001.flac,flac,,,,,,0
2362,01 after the gold rush.flac,flac,,,,,,0
2366,01 the knot.flac,flac,,,,,,0
2367,01 - introduction.flac,flac,,,,,,0
2373,12 - saturn iii.flac,flac,,,,,,0
2232,01.intro.flac,flac,,,,,,0
1918,08.flac,flac,,,,,,0
2903,02 - don't talk to strangers.flac,flac,,,,,,0
2920,02 angels fall.flac,flac,,,,,,0
2910,02 farther than the sun.flac,flac,,,,,,0
2909,02 farther than the sun.flac,flac,,,,,,0
2908,02 fairy tale.flac,flac,,,,,,0
2907,02 fairy tale.flac,flac,,,,,,0
2906,02 wpix introduction.flac,flac,,,,,,0
2905,02 wild in the streets.flac,flac,,,,,,0
1744,01 - intro.flac,flac,,,,,,0
1616,cd1 - track 01.flac,flac,,,,,,0
1752,3 bessie's blues.flac,flac,,,,,,0
2405,01 bring it on.flac,flac,,,,,,0
2546,04.flac,flac,,,,,,0
2537,01. ripping headaches.flac,flac,,,,,,0
2536,10.flac,flac,,,,,,0
2535,01 - the drum thing.flac,flac,,,,,,0
2534,01 - blues to bechet.flac,flac,,,,,,0
2529,17.flac,flac,,,,,,0
2523,21 - intro.flac,flac,,,,,,0
2521,01 - l'amour fou.flac,flac,,,,,,0
2488,01 - intro (marc riley).mp2,mp2,,,,,,0
2586,01.flac,flac,,,,,,0
2582,01.flac,flac,,,,,,0
2421,12.flac,flac,,,,,,0
2420,01.flac,flac,,,,,,0
2419,01 after the gold rush.flac,flac,,,,,,0
2417,04 dialogue (part i &amp; ii).flac,flac,,,,,,0
2413,02 over the rainbow.flac,flac,,,,,,0
2407,01 track01.flac,flac,,,,,,0
2547,01. main title from 'terminator 2'.flac,flac,,,,,,0
2548,09-track 09.flac,flac,,,,,,0
2552,10.flac,flac,,,,,,0
2589,01 - i wanna hold your hand.flac,flac,,,,,,0
2606,01 wake up little suzie (the everly brothers cover).flac,flac,,,,,,0
2604,01 building a mystery.flac,flac,,,,,,0
2599,01. highway star.flac,flac,,,,,,0
2594,01 rock hard.flac,flac,,,,,,0
2593,01. intro.flac,flac,,,,,,0
2592,03 satisfied.flac,flac,,,,,,0
2590,01 - i am the sea.flac,flac,,,,,,0
2513,13 julie vander.flac,flac,,,,,,0
2553,01.passerby.flac,flac,,,,,,0
2587,1 - always there anyway.mp2,mp2,,,,,,0
2514,01 - battering ram.flac,flac,,,,,,0
2522,01 - this is my god.flac,flac,,,,,,0
2559,01. win hands down.flac,flac,,,,,,0
2557,07-ode to sad disco.flac,flac,,,,,,0
2555,01.passerby.flac,flac,,,,,,0
2554,01 will you say you will.flac,flac,,,,,,0
2406,15 quinn the eskimo (the mighty quinn).flac,flac,,,,,,0
2443,03 - thing's going on.flac,flac,,,,,,0
2611,01. wild child.flac,flac,,,,,,0
2448,01 - i'm coming from you.flac,flac,,,,,,0
2436,01 track 01.flac,flac,,,,,,0
2434,01 track 05.flac,flac,,,,,,0
2433,01 - intro.flac,flac,,,,,,0
2432,01 - avenue b.flac,flac,,,,,,0
2428,01 audio track.flac,flac,,,,,,0
2647,02 can't explain - the who.flac,flac,,,,,,0
2644,02 run and run.flac,flac,,,,,,0
2636,01 - highway 61 revisited.flac,flac,,,,,,0
1110,track 01.flac,flac,,,,,,0
1175,cd1 - track 01.flac,flac,,,,,,0
1402,artist - track 01.flac,flac,,,,,,0
1182,track10.shn,shn,,,,,,0
1387,track 01.flac,flac,,,,,,0
1382,track 01.flac,flac,,,,,,0
1371,track01.flac,flac,,,,,,0
1351,track01.flac,flac,,,,,,0
1349,track01.flac,flac,,,,,,0
2437,14 - in a rut .flac,flac,,,,,,0
2440,12.flac,flac,,,,,,0
2441,09 - end.flac,flac,,,,,,0
2426,01 intro.flac,flac,,,,,,0
2505,01 - radioactivity.flac,flac,,,,,,0
2453,14 - band intro.flac,flac,,,,,,0
2499,01 - end of my line.flac,flac,,,,,,0
2498,01 - great expectations.flac,flac,,,,,,0
2497,01 dr0000_0083.flac,flac,,,,,,0
2422,01 - thus spoke zarathustra.flac,flac,,,,,,0
2585,01 - highway star.flac,flac,,,,,,0
2429,12 one of these days i'll get an early night.flac,flac,,,,,,0
2445,01 - bloom.flac,flac,,,,,,0
2581,01 - cyclops.flac,flac,,,,,,0
2576,04. intro - black smoke.flac,flac,,,,,,0
2575,1. new perspectives.flac,flac,,,,,,0
2574,01 - intro pt.1.mp2,mp2,,,,,,0
2510,01 - you gotta believe.flac,flac,,,,,,0
2506,01 track 01 rock hard.flac,flac,,,,,,0
2868,06 is it my body.flac,flac,,,,,,0
2609,01. highway star.flac,flac,,,,,,0
2614,01 somethings happening.flac,flac,,,,,,0
1315,track101.flac,flac,,,,,,0
2728,02 - muleskinner blues.flac,flac,,,,,,0
2470,01. intro - flesh &amp; blood.flac,flac,,,,,,0
2466,01 eight.flac,flac,,,,,,0
2465,01 when my baby's beside me.flac,flac,,,,,,0
2464,01 - dark stars in the dazzling sky.flac,flac,,,,,,0
2462,02 - youth gone wild.flac,flac,,,,,,0
2461,05.flac,flac,,,,,,0
2299,13 - in a rut .flac,flac,,,,,,0
2457,25 breathe (reprise).flac,flac,,,,,,0
2456,01 ti na ni na nu.flac,flac,,,,,,0
2454,16 coming back to life.flac,flac,,,,,,0
2615,01 track01.flac,flac,,,,,,0
2616,01. bad reputation.flac,flac,,,,,,0
2617,01 track01.flac,flac,,,,,,0
2784,19 mystery train.flac,flac,,,,,,0
2475,01 taking the stage.flac,flac,,,,,,0
2785,12 - whole lotta love.flac,flac,,,,,,0
2619,01 get right back.flac,flac,,,,,,0
2471,01 arubaluba.flac,flac,,,,,,0
2472,01 intro.flac,flac,,,,,,0
2790,02 rock and roll stew.flac,flac,,,,,,0
2751,02.flac,flac,,,,,,0
2777,24 the glory of man.flac,flac,,,,,,0
2772,06-war pigs.flac,flac,,,,,,0
2768,13 wild honey.flac,flac,,,,,,0
2764,10-rat salad with drum solo.flac,flac,,,,,,0
2756,02.flac,flac,,,,,,0
2754,02 heroes and villains.flac,flac,,,,,,0
2752,02.flac,flac,,,,,,0
2749,04 howlin' shame.flac,flac,,,,,,0
2783,02 home town.flac,flac,,,,,,0
2744,02 - muleskinner blues.flac,flac,,,,,,0
2737,07 - light my fire.flac,flac,,,,,,0
2736,"02 help, i'm a rock.flac",flac,,,,,,0
2735,"02 help, i'm a rock.flac",flac,,,,,,0
2730,02 velvet.flac,flac,,,,,,0
2782,02 home town.flac,flac,,,,,,0
2729,02 velvet.flac,flac,,,,,,0
2795,02 separate ways (worlds apart).flac,flac,,,,,,0
2726,02 everybody's on the run.flac,flac,,,,,,0
2568,01 intro.flac,flac,,,,,,0
