ID,Sample File Name,Source
595281,bts2017-09-16ccm41vt01.flac,etree
595282,groundhog2017-09-17set1t01.flac,etree
595283,gm2017-09-17set2t15.flac,etree
595284,future2017-09-09d01t01.flac,etree
595285,Jenn Nas9-9-2017d01t01.flac,etree
595286,2017-09-16-ptf01.flac,etree
595287,ween030503_01_Ice_Castles.flac,etree
595288,phish2009-11-21set101.flac,etree
595289,kungfu2017-09-15set2t04.flac,etree
595292,andres2017-09-19d01t01.flac,etree
595293,bh2006-04-01-at853-s1t01.flac,etree
595294,gd1978-09-02s2t01.flac,etree
595295,gd86-12-15.s1t01.flac,etree
595296,gd86-12-16.s1t01.flac,etree
595297,gd86-12-17.s1t01.flac,etree
595298,wsp2017-09-15s1t01.mk22.nolamule.flac,etree
595299,wsp2017-09-16s1t01.mk22.nolamule.flac,etree
595300,wsp2017-09-17s1t01.mk22.nolamule.flac,etree
595301,wp2017-09-17mk4s1t01.flac,etree
595302,ph2017-09-01s1t01.flac,etree
595303,wp2017-09-16mk41s2t01.flac,etree
595304,ph2017-09-01s1t01.flac,etree
595305,ph2017-09-02s1t01.flac,etree
595306,ph2017-09-02s1t01.flac,etree
595307,ph2017-09-03s1t01.flac,etree
595308,ph2017-09-03s1t01.flac,etree
595309,vv2017-09-19t01.flac,etree
595310,Krasno2017-08-27t01.flac,etree
595311,gm2017-09-19set101_Revolution_Intro.flac,etree
595312,JasonMraz2017-06-18_MK22a15.flac,etree
595313,2017-08-31ScottSharrardBarChordBklynSchoeps_S2_tr05.flac,etree
595314,neworleanssuspects2017-09-17t09.flac,etree
595316,hartford1989-08-05t01.flac,etree
595317,01 Bertha.flac,etree
595318,01 El Paso.flac,etree
595319,01 MissiHalf-Step.flac,etree
595320,01 ShaStreet.flac,etree
595321,gd1977-05-19s1t01.flac,etree
595322,gd83-09-10d1t01.flac,etree
595323,john2017-0-21d01t01.flac,etree
595324,11 Willow Weep For Me.flac,etree
595325,bathtubgin_2017-09-17.sbd.vgrm375_d1t03.flac,etree
595326,2017-09-2101.flac,etree
595327,2017-09-16-Percy Hill-set101.flac,etree
595328,ph1995-06-24s1t01.flac,etree
595329,track001.flac,etree
595330,battlefield2017-09-18d01t01.flac,etree
595331,nos2017-09-22t01.flac,etree
595332,future2017-09-20d01t01.flac,etree
595333,gsbg2017-09-23-cm3-16bit-s1t01.flac,etree
595334,41players2017-09-04d01t01.flac,etree
595335,gsbg2017-09-22-m21-16bit-s1t01.flac,etree
595336,mikemiz2017-09-24t01.flac,etree
595337,jkb2017-09-24set1t01.flac,etree
595338,2017-09-22-spotted tiger-set101.flac,etree
595339,dbt2017-09-22t29.flac,etree
595340,dbt2017-09-23t07.flac,etree
595341,gd1981-05-08s2t01.flac,etree
595342,gd1981-05-08s2t01.flac,etree
595343,mbg2017-09-22s1t01.flac,etree
595344,mbg2017-09-22s1t01.flac,etree
595345,charlesbradley2016.01.02.matrixt01.flac,etree
595346,bromberg2017-09-21.mk6.edtyre.t01.flac,etree
595347,bromberg2017-09-22.aud.mk4v.t01.flac,etree
595348,um2017-09-23mk22s1t01.flac,etree
595349,johnkband2017-09-22.vwmule.t01.flac,etree
595350,db1978-07-15t01.flac,etree
595351,eric2017-09-24d01t01.flac,etree
595352,mkb2017-09-14t01.flac,etree
595353,MG2017-08-13.s1t01.suraci.akg.flac,etree
595354,WSP2017-08-12.s1t01.suraci.akg.flac,etree
595355,Umphreys McGee2017-08-12.s1t01.suraci.akg.flac,etree
595356,Les Brers2017-08-13.s1t01.suraci.akg.flac,etree
595357,Taz2017-08-13.s1t01.suraci.akg.flac,etree
595358,GM2017-08-12.s1t01.suraci.akg.flac,etree
595359,PTBG2017-08-12.s1t01.suraci.akg.flac,etree
595360,moequeous2017-09-24d01t01.flac,etree
595363,Gov'tMule.Ventura Theater.09.23.17\Gov'tMule.VenturaTheater.09.23.17.01.flac,etree
595364,browstein2019-09-24d01t01.flac,etree
595365,Dark Star2017-08-11.s1t01.suraci.akg.flac,etree
595366,GB2017-08-11.s1t01.suraci.akg.flac,etree
595367,JRAD2017-08-10.s1t01.suraci.akg.flac,etree
595368,MMJ2017-08-11.s1t01.suraci.akg.flac,etree
595369,The Record Co2017-08-12.s1t01.suraci.akg.flac,etree
595370,TMS2017-08-11.s1t01.suraci.akg.flac,etree
595371,JB2017-08-13.s1t01.suraci.akg.flac,etree
595372,2017-09-24-background orcs01.flac,etree
595373,galactic2017-08-06t09.flac,etree
595374,tms2017-09-25t17.flac,etree
595375,Isbell901.flac,etree
595376,mgb2017-09-23s1t01.flac,etree
595377,mule2017-09-25s1t01.flac,etree
595378,mule2017-09-25s1t01.flac,etree
595381,gm2017-09-23s1t-01.flac,etree
595382,Cabinet2017-08-10.s1t01.suraci.cm3.flac,etree
595383,Fruition2017-08-12.s1t01.suraci.cm3.flac,etree
595384,Galactic2017-08-12.s1t01.suraci.cm3.flac,etree
595385,GPGDS2017-08-10.s1t01.suraci.cm3.flac,etree
595386,HB2017-08-11.s1t01.suraci.akg.flac,etree
595387,SKDLM2017-08-11.s1t01.suraci.akg.flac,etree
595388,likhoduo2017-09-26d01t01.flac,etree
595389,TH2017-08-11.s1t01.suraci.akg.flac,etree
595390,GSW2017-08-11.s1t01.suraci.cm3.flac,etree
595391,Papadosio2017-08-12.s1t01.suraci.cm3.flac,etree
595392,Rusted Root2017-08-12.s1t01.suraci.cm3.flac,etree
595393,SKF2017-08-11.s1t01.suraci.cm3.flac,etree
595394,TW2017-08-11.s1t01.suraci.cm3.flac,etree
595395,TMKB2017-08-12.s1t01.suraci.cm3.flac,etree
595397,mgb2017-09-26S1t.01.flac,etree
595398,tms2017-09-26t15.flac,etree
595399,mmw970725.ecm909_01_Open_Improv.flac,etree
595401,mkb2017-09-15t01.flac,etree
595403,Gov'tMule.Humphreys.SDCA.09.25.17\Gov'tMule.Humphreys.SDCA.09.25.17.01.flac,etree
595404,oznoy2017-09-27.vwmule.t01.flac,etree
595405,oznoy2017-09-27.vwmule.t01.flac,etree
595406,Night ThuNas9-7-2017d01t01.flac,etree
595407,ph1995-06-25s1t01.flac,etree
595408,01 Tuning.flac,etree
595409,01 Tuning.flac,etree
595410,mgb2017-09-26S1t.01.flac,etree
595411,mgb2017-09-26S1t.01.flac,etree
595412,mgb2017-09-26S1t.01.flac,etree
595413,mgb2017-09-26S1t.01.flac,etree
595414,mgb2017-09-26S1t.01.flac,etree
595415,The Magpie Salute 2017-08-06 Portland001.flac,etree
595416,track001.flac,etree
595417,tms2017-09-27t03.flac,etree
595418,ptf2017-09-28t01.flac,etree
595419,pappy2017-09-27set2t03.flac,etree
595420,WSP2017-08-12.s1t01.suraci.akg.flac,etree
595421,MG2017-08-13.s1t01.suraci.akg.flac,etree
595422,JB2017-08-13.s1t01.suraci.akg.flac,etree
595423,MMJ2017-08-11.s1t01.suraci.akg.flac,etree
595424,Gov'tMule2017-09-28s2t05.flac,etree
595425,letsdanza_2017-08-18.dsbd.vgrm378_d1t03.flac,etree
595426,track001.flac,etree
595427,lydia2017-09-22t03.flac,etree
595428,lydia2017-09-23t02.flac,etree
595429,cs2017-09-16t01.flac,etree
595434,NMO 2017-09-22 t01.flac,etree
595435,CRB 2017-09-29 mk4 s1t01.flac,etree
595436,ptf2017-09-29set1t01.flac,etree
595437,tms2017-09-13c422t01.flac,etree
595438,jarosz2017-09-15t18.flac,etree
595439,2017-09-29-otis grove01.flac,etree
595440,2017-09-29-Club Delf01.flac,etree
595441,dbt2017-09-17t12.flac,etree
595442,midnightnorth2017-09-29.vwmule.t01.flac,etree
595443,erickrasno2017-09-29.vwmule.t01.flac,etree
595444,tm2017-09-22t01.flac,etree
595445,dbt2017-09-29t01.flac,etree
595446,mgb2017-09-23s2t15.flac,etree
595447,tc2017-09-30t01.flac,etree
595448,tms2017-09-17t01.flac,etree
595449,lke2017-09-30t01.flac,etree
595450,dubapocalypse2017-09-23set1t04.flac,etree
595451,gd1981-03-05s1t01.flac,etree
595453,tms2017-09-22t01.flac,etree
595454,susto2017-09-30t01.flac,etree
595455,pattersonhood2017-09-30t09.flac,etree
595456,anders2017-06-25t01.flac,etree
595457,track001.flac,etree
595458,spafford2017-09-30d01t01.flac,etree
595460,space2017-09-30d01t01.flac,etree
595461,DonnaTheBuffalo2017-09-15_d2t01_-crowd-.flac,etree
595462,tsb2017-07-16t01.flac,etree
595463,wp2017-09-15mk41s2t01.flac,etree
595464,jeffaustinband2017-09-22.mk4.60v-pfa.mixpre6.bean.16bit.t01.flac,etree
595465,sj2017-07-16t01.flac,etree
595466,dbt2017-09-30mk4s1t01.flac,etree
595467,track001.flac,etree
595468,dbt2017-09-30t01.flac,etree
595469,lke2017-10-01d1t01_Introduction.flac,etree
595470,lke2017-10-01d1t01_Introduction.flac,etree
595471,lkexplosion2017-09-30d1t08_Improv.flac,etree
595472,lkexplosion2017-09-30d1t08_Improv.flac,etree
595473,popper&friends9-30-17t01.flac,etree
595474,01 Track01.flac,etree
595475,ph030222_01.flac,etree
595476,GM 2017-09-14 D1 T01.flac,etree
595477,hiroyatsukamoto2017-09-29a.setone.dpa4061.flac,etree
595478,mudcrutch2016-05-26.at853sc.flac,etree
595479,2017-09-29FruitionTurfClubGefellMP_Set1_tr10.flac,etree
595480,LoS1994-03-02s1t01.flac,etree
595481,LoS1997-04-26s1t01.flac,etree
595482,galactic2017-08-04t01.flac,etree
595483,scott2017-09-28d01t01.flac,etree
595484,tc2017-09-30d1t16_Follow_You_to_Virgie.flac,etree
595485,tc2017-09-30d1t16_Follow_You_to_Virgie.flac,etree
595486,01 Track 1.flac,etree
595487,2017-10-01-tg4science-set101.flac,etree
595488,2017-09-16-kung-fu01.flac,etree
595489,hartford1985_Summer TourD1t01.flac,etree
595490,dbt2017-09-16t01.flac,etree
595491,tsb2017-09-28t01.flac,etree
595492,hwa2017-09-28t01.flac,etree
595493,tsb2017-09-29t01.flac,etree
595494,hwa2017-09-29t01.flac,etree
595495,rks2017-09-30d1t02_Bare_Bones.flac,etree
595496,rks2017-09-30d1t16_All_is_a_Dream.flac,etree
595497,isd2017-09-30S1t.01.flac,etree
595498,dubapocalypse2017-10-01set2t03.flac,etree
595499,blitzentrapper2017-09-29d1t13_Thirsty_Man.flac,etree
595500,blitzentrapper2017-09-29d1t13_Thirsty_Man.flac,etree
595501,bearly2017-10-04d01t01.flac,etree
595502,ar2012-10-06set2t04.flac,etree
595503,Gov't Mule 2017-09-22 d1t01.flac,etree
595504,jamie2017-10-06d01t01.flac,etree
595505,hwa2017-10-05.flac,etree
595506,hwa2017-10-05t12.flac,etree
595507,martystuart2017-10-04t01.flac,etree
595508,liquor2017-09-29d01t01.flac,etree
595509,ph1995-06-26s1t01.flac,etree
595510,2017-10-05-Kung Fu01.flac,etree
595513,ttb2017-09-23t09.flac,etree
595515,lss2017-10-05t01.flac,etree
595516,hwa2017-10-05t01.flac,etree
595517,RichRobinson2014-03-13Early-t03.flac,etree
595518,Dangermuffin2017-09-30BrewfestMultiTrack.flac16-01.flac,etree
595519,mt-2017-10-6-s1t01.flac,etree
595521,jgb1976-03-12t01.flac,etree
595522,pandf2017-09-29.matrix-t01.flac,etree
595523,RichRobinson2014-03-13Late-t06.flac,etree
595524,spafford2017-10-06d01t01.flac,etree
595525,ericlindell2017-09-15-SOH-aud-t14.flac,etree
595527,RichRobinson2014-03-14Early-t05.flac,etree
595528,je-2017-9-24-s1t01.flac,etree
595529,RichRobinson2014-03-14Late-t06.flac,etree
595530,ttb2017-10-06.mk6.edtyre.t01.flac,etree
595531,scott2017-10-06t01.flac,etree
595532,david2017-10-07d01t01.flac,etree
595533,brian2017-10-07d01t01.flac,etree
595535,DSO2017-08-11-T01.flac,etree
595536,Magpie Salute2017-08-11-T01.flac,etree
595537,Morning Jacket2017-08-11-T01.flac,etree
595538,JRAD2017-08-10 Set1-T01.flac,etree
595539,Govt Mule2017-08-12-T01.flac,etree
595540,Peach Tribute2017-08-12-T01.flac,etree
595541,Umphreys McGee2017-08-12-T01.flac,etree
595542,Les Bres2017-08-13-T01.flac,etree
595543,Mike Gordon2017-08-13-T01.flac,etree
595544,themedicinalpurpose2017-09-17t10.flac,etree
595545,Joe Bonamassa 08-13-2017_T01.flac,etree
595546,therevivalists2017-09-14t01.flac,etree
595547,hwa2017-10-05.flac,etree
595548,loscolognes2017-10-05.flac,etree
595549,southernave2017-10-07.flac,etree
595550,ttb2017-10-07.mk6.edtyre.d1.t01.flac,etree
595551,soulemonde2017-10-06d01t01.flac,etree
595552,elten2017-08-15d01t01.flac,etree
595553,dookie2017-09-24.cmc65.sbd.matrix-t01.flac,etree
595554,dookie2017-09-24.cmc65.sbd.matrix-t01.flac,etree
595555,mule2017-08-01t14.flac,etree
595556,wilco2017-10-03d1t01.flac,etree
595557,wilco2017-10-03t01.flac,etree
595558,theduo040904_km140_01_Hoedown.flac,etree
595559,2017-10-07 strange machines-set206.flac,etree
595560,gsbg2017-09-22set2track_02.flac,etree
595561,crb2017-10-08S1t.01.flac,etree
595562,crb2017-10-08S1t.01.flac,etree
595563,crb2017-10-08S1t.01.flac,etree
595564,crb2017-10-08S1t.01.flac,etree
595565,crb2017-10-08S1t.01.flac,etree
595566,crb2017-10-08S1t.01.flac,etree
595567,cville2017-09-30d1t03_Do_It_Again.flac,etree
595568,cville2017-09-30d1t03_Do_It_Again.flac,etree
595569,susto2017-09-30d1t10_Wasted_Mind.flac,etree
595570,susto2017-09-30d1t10_Wasted_Mind.flac,etree
595571,Wilco2017-10-09t15.flac,etree
595572,rre17-09-15t-01.flac,etree
595573,may2017-10-09d01t01.flac,etree
595574,bigsomething2017-10-06t01.flac,etree
595575,moe020502_01_Not_Coming_Down.flac,etree
595576,jmp020502_01_Numbus.flac,etree
595577,TTB.2017.10.10.Schoeps.matrix.16bit.t01.flac,etree
595578,TTB.2017.10.10.Schoeps.matrix.24bit.t01.flac,etree
595579,TTB.2017.10.10.Schoeps.mk22.16bit.t01.flac,etree
595580,TTB.2017.10.10.Schoeps.mk22.24bit.t01.flac,etree
595581,mkb2017-10-06t03.flac,etree
595582,bigsomething2017-10-06t09.flac,etree
595583,bbs2017-10-06t16.flac,etree
595584,TTB.2017.10.10.Schoeps.MS.16bit.t01.flac,etree
595585,TTB.2017.10.10.Schoeps.MS.24bit.t01.flac,etree
595586,Matisyahu2017-10-10DC Aish Tamid.flac,etree
595587,langhorne2017-09-30d1t16_I_Aint_Dead.flac,etree
595588,langhorne2017-09-30d1t16_I_Aint_Dead.flac,etree
595589,nick2017-10-09d01t01.flac,etree
595590,mg2017-10-10t01.flac,etree
595591,bananaslugstringband2005-08-07.at831.flac,etree
595592,amanda2015-06-06t09.flac,etree
595593,elizabethcook2015-08-21t11.flac,etree
595594,marcu2017-10-06t01.flac,etree
595595,RichRobinson2014-12-12t12.flac,etree
595596,theweight2017-10-05.matrix-s1t01.flac,etree
595597,tms2017-09-13t18.flac,etree
595599,bbs2017-10-06t01.flac,etree
595600,s101 Victim.flac,etree
595601,sierrahull2017-10-05t18.flac,etree
595602,charlie2017-10-12d01t01.flac,etree
595603,gsbg2017-09-23set2track_02.flac,etree
595604,twdw2017-09-29d1t14_Shoot_to_Kill_Subterranean_Homesick_Blues.flac,etree
595605,twdw2017-09-29d1t14_Shoot_to_Kill_Subterranean_Homesick_Blues.flac,etree
595606,dgbe2017-10-12t01.flac,etree
595607,Matisyahu2017-10-12NJ Aish Tamid....flac,etree
595608,gallatincanyon2017-10-05t01.flac,etree
595609,eilenjewell2017-10-12.vwmule.t01.flac,etree
595610,deadaffect2017-10-12s1t01.flac,etree
595611,tms2017-10-12CA-14-t17.flac,etree
595612,samanthafish2017-09-16-SOH-aud-t15.flac,etree
595614,pickinonween2017-10-12.akg481.flac,etree
595616,gm2017-10-12mk4t01.flac,etree
595618,wilco2017-10-08d1t01.flac,etree
595619,wilco2017-10-08t01.flac,etree
595620,tms2017-10-12DSM-6P-t17.flac,etree
595621,billywylder2017-09-24t18.flac,etree
595622,Matisyahu2017-10-12NJ Ancient Lullaby.flac,etree
595625,db+nf2017-10-05t01.flac,etree
595626,tab2017-09-16-s2t06.flac,etree
595627,mg171013_01.flac,etree
595628,mg171013_01.flac,etree
595629,01 Secrets.flac,etree
595630,01 Secrets.flac,etree
595631,lordnelson2017-09-29d1t01_Intro.flac,etree
595632,lordnelson2017-09-29d1t01_Intro.flac,etree
595633,01 Tuning.flac,etree
595634,VoM2017-06-17t01.flac,etree
595635,jg85.10.16.s1t01.flac,etree
595636,Phish_1994-12-06_S1T04.flac,etree
595637,davidgrisman2017-10-13.vwmule.t01.flac,etree
595638,BruceHornsby_1997-06-26_S1T09.flac,etree
595639,davidgrisman2017-10-13.vwmule.t01.flac,etree
595640,JeffTweedy_1998-11-12_S1T25.flac,etree
595641,jgb1987-10-15t01.flac,etree
595642,track001.flac,etree
595643,jg85.10.16.s1t01.flac,etree
595644,RustedRoot2015-05-14s1t01.flac,etree
595646,bearly2017-10-11d01t01.flac,etree
595647,tms2017-10-13CA-14-t11.flac,etree
595648,22 Let\'s Go.flac,etree
595649,vom2016-11-13.d1t01.flac,etree
595650,charlie2017-10-13d01t01.flac,etree
595651,los991019_SBD_01.flac,etree
595652,fh 5-04-17_00104.flac,etree
595653,samanthafish2017-09-16-ms-t11.flac,etree
595654,ph980725_01_Roses_Are_Free.flac,etree
595655,ttb2017-10-14.mk6.edtyre.d1.t01.flac,etree
595656,los000503_01.flac,etree
595657,richard2017-10-14d01t01.flac,etree
595658,bw1992-09-20t01.flac,etree
595659,trey2017-09-29s1t01.flac,etree
595660,track001.flac,etree
595661,Ween2000-05-05.aud.flac,etree
595662,Hartford1984-03-02d1t01.flac,etree
595664,Shovels&Rope2017-08-30t07.flac,etree
595665,tms2017-10-13DSM-6P-t11.flac,etree
595666,wsp2000-06-27s1t01.flac,etree
595667,wsp2000-07-01s1t01.flac,etree
595668,wsp2000-07-12s1t01.flac,etree
595669,wsp2000-08-01s1t02.flac,etree
595670,hannigan_miz2017-10-13t02.flac,etree
595671,nma2017-10-11t01.flac,etree
595672,Ween2000-05-05.flac,etree
595673,trey.2017.03.11.schoeps.mtx.16bit.t01.flac,etree
595674,trey.2017.03.11.schoeps.mtx.24bit.t01.flac,etree
595675,tms171014_14_Bye_Bye_Baby.flac,etree
595676,mgordon2017-10-13dpa-s1t01.flac,etree
595677,dbt2017-10-07.t01.flac,etree
595678,magpie2017-10-12t01.flac,etree
595679,mgordon2017-10-14dpa-s1t01.flac,etree
595680,holly2017-10-14s2t02.flac,etree
595682,tms2017-10-13CA-11-t11.flac,etree
595684,The Magpie Salute 2017-08-0801.flac,etree
595685,greensky171013101.flac,etree
595686,ttb2017-10-13.mk6.edtyre.d1.t01.flac,etree
595687,gm2017-10-13s1t01.flac,etree
595688,gm2017-10-13s1t01.flac,etree
595689,wsp2000-08-06s1t01.flac,etree
595690,wsp2000-10-19s1t01.flac,etree
595691,wsp2000-10-21s1t01.flac,etree
595692,gm2017-10-12at831t01.flac,etree
595693,ricky2017-10-10d01t01.flac,etree
595694,21 Hollywood Kisses.flac,etree
595695,corey2017-10-11d01t01.flac,etree
595696,Ween2000-05-04.flac,etree
595697,hollybowling2017-10-17.vwmule.t01.flac,etree
595698,sf2017-10-17mk41t14.flac,etree
595699,WB.2017.10.10.schoeps.mk22.16bit.t01.flac,etree
595700,WB.2017.10.10.schoeps.mk22.24bit.t01.flac,etree
595701,gm2017-10-14s1t01.flac,etree
595702,gm2017-10-14s1t01.flac,etree
595703,misstess2017-10-12.vwmule.t01.flac,etree
595704,muddymagnolias2017-09-30d1t01_Introduction.flac,etree
595705,muddymagnolias2017-09-30d1t01_Introduction.flac,etree
595706,01 The Warning.flac,etree
595707,01 The Warning.flac,etree
595708,isb2017-10-14s1t01.mk41.nolamule.flac,etree
595709,ph970730_01_NICU.flac,etree
595710,stevewindwood2017-09-17t11.flac,etree
595711,JeffTweedy_1999-03-02_S1T19.flac,etree
595712,GovtMule_1999-10-01_S1T17.flac,etree
595713,KVHW_1999-12-03_S1T03.flac,etree
595714,smsptf2017-10-19d3t02.flac,etree
595715,thewar2017-10-19d01t01.flac,etree
595716,thewarondrugs2017-10-14t13.flac,etree
595717,ArloGuthrie_1997-07-16_S1T02.flac,etree
595718,SherriJackson_1997-07-16_S1T02.flac,etree
595719,BruceHornsby_2004-11-05_S1T04.flac,etree
595720,woodbrothers2009-01-15d2t11.flac,etree
595721,wood2008-09-06d2t12.flac,etree
595722,papadosio2017-09-21.mk4.60v-pfa.mixpre6.bean.16bit.t01_Into_The_Void.flac,etree
595723,papadosio2017-09-22.mk4.60v-pfa.mixpre6.bean.16bit.t01_Set_Intro.flac,etree
595724,aqueous2017-09-22.mk4.60v-pfa.mixpre6.bean.16bit.t01_Set_Intro.flac,etree
595725,pppp2017-09-22.mk4.60v-pfa.mixpre6.bean.16bit.t01_Set_Intro.flac,etree
595726,sts92017-09-22.mk4.60v-pfa.mixpre6.bean.16bit.t01_Set_Intro.flac,etree
595727,twiddle2017-09-22.mk4.60v-pfa.mixpre6.bean.16bit.t01_New_Sun.flac,etree
595728,samanthafish2017-04-27t01.cm100s.cp1s.16bit.flac,etree
595729,samanthafish2017-04-27t01.at853s.hypers.16bit.flac,etree
595730,WSP2017-08-12_24bit_T01.flac,etree
595731,WSP2017-08-13_24bit_T01.flac,etree
595732,tms-2017-10-14-t01.flac,etree
595733,bromberg2017-10-05t01.flac,etree
595734,aqueous2017-09-21.mk4.60v-pfa.mixpre6.bean.16bit.t01_Strange_Times.flac,etree
595735,gd72t01 Bertha.flac,etree
595736,gd7601 Tuning.flac,etree
595737,gd1977t01 Tuning.flac,etree
595739,jjgrey2017-10-20.vwmule.t01.flac,etree
595740,wsp2017-10-20s1t04.flac,etree
595741,wsp2017-10-20s2t03.flac,etree
595742,wsp2017-10-20d01t01.flac,etree
595743,wsp2017-10-20s2t01.flac,etree
595744,wsp2017-10-20s2t01.flac,etree
595745,wsp2017-10-20s2t01.flac,etree
595746,sonlittle17-09-16t-01.flac,etree
595747,ptfsms2017-10-20d3t10.flac,etree
595748,dgjl2017-10-20t01.flac,etree
595749,rmb2017-10-19s1t01.flac,etree
595750,rmb2017-10-19s1t01.flac,etree
595751,paul2017-10-16d01t01.flac,etree
595753,vv2017-10-20t01.flac,etree
595754,2017-10-20- Cycles01.flac,etree
595755,trey2014-12-09s1t01.flac,etree
595756,beatsantique2017-10-05t01.flac,etree
595757,wsp2017-10-21s02t03.flac,etree
595758,wsp2017-10-21s2t01.flac,etree
595759,wsp2017-10-21s2t01.flac,etree
595760,wsp2017-10-21s2t01.flac,etree
595761,wsp2017-10-21d01t01.flac,etree
595762,jasonisbell2017-09-30d1t01.flac,etree
595763,jasonisbell2017-09-30t01.flac,etree
595764,wsp2000-08-01s1t01.flac,etree
595765,01 intro.flac,etree
595766,03 Oasis.flac,etree
595767,jr-2017-10-20-s1t01.flac,etree
595768,thebuilding2017-10-19d01t01.flac,etree
595769,PL&F 2017-10-17.d1t01.flac,etree
595770,los2017-10-20s1t01.flac,etree
595771,01 Flamethrower.flac,etree
595772,splitliprayfield2017-10-21t01.cm100s.cp1s.16bit.flac,etree
595773,12 band intros.flac,etree
595774,08 song 7.flac,etree
595775,secretchiefs3-2017-09-20t01.at853s.cards.16bit.flac,etree
595776,existem2017-06-26t01.cm100s.cp1s.16bit.flac,etree
595777,existem2017-06-26t01.at853s.hypers.16bit.flac,etree
595778,existem2017-06-26t01.cm300s.cp2s.onstage.16bit.flac,etree
595779,existem2017-04-04t01.at853s.omnis.16bit.flac,etree
595780,existem2017-04-04t01.ca14s.cards.16bit.flac,etree
595781,01 Alhakou.flac,etree
595782,01 Alhakou.flac,etree
595783,ptfsms2017-10-21d2t01.flac,etree
595784,viva2017-10-15d01t01.flac,etree
595785,sierrahull2017-10-06t01.flac,etree
595786,MagpieSalute2017-09-22AKGck63t01.flac,etree
595787,circusnine2017-10-13.vwmule.t01.flac,etree
595788,lke2017-10-13set1t07.flac,etree
595789,thecommonheart2017-10-20.vwmule.t01.flac,etree
595790,gsbg2017-10-21.flac,etree
595791,wilco2017-10-09d1t01.flac,etree
595792,wilco2017-10-09t01.flac,etree
595793,gd77-12-30d1t01.flac,etree
595794,gd1977-12-30s1t01.flac,etree
595795,gd1978-12-31s1t01.flac,etree
595796,tms171014_sbd24b.flac,etree
595797,gd1979-09-01s1t01.flac,etree
595798,wsp2017-10-22d01t01.flac,etree
595799,wsp2017-10-22s1t04.flac,etree
595800,wsp2017-10-22s1t04.flac,etree
595801,wsp2017-10-22s1t04.flac,etree
595802,fruition2017-10-21.flac,etree
595803,missmojo2017-10-20t01.flac,etree
595804,gsbg2017-10-21s1t01.flac,etree
595805,strandofoaks2017-09-29t01.flac,etree
595806,Lettuce17102201.flac,etree
595809,SF2017-10-20tr01.flac,etree
595810,strandofoaks2017-09-30t01.flac,etree
595811,TBP2017-10-21 Balloon Rally 13) Set Me Free.flac,etree
595812,01 Introduction.flac,etree
595813,01 Introduction.flac,etree
595815,gd1974-10-19s1t01.flac,etree
595816,gd81-08-27.s1t01.flac,etree
595817,gd81-08-28.s1t01.flac,etree
595818,gd81t01.flac,etree
595819,gd81-10-12d1t01.flac,etree
595820,gd81-10-13d1t01.flac,etree
595821,wod2017-10-23.vwmule.t01.flac,etree
595823,01.flac,etree
595824,chip2017-10-23d01t01.flac,etree
595825,tms2017-10-23s1t01.mk41.nolamule.flac,etree
595826,wsp2000-10-27s1t01.flac,etree
595827,wsp2000-10-28s1t01.flac,etree
595829,wsp2000-10-29s1t01.flac,etree
595830,ph030215_01_Llama.flac,etree
595831,gm2017.10.22t01.flac,etree
595832,los990201_01.flac,etree
595833,wsp2000-11-07s1t01.flac,etree
595834,wsp2000-11-25s1t01.flac,etree
595835,wsp2000-11-28s1t01.flac,etree
595836,wsp2000-11-29s1t01.flac,etree
595837,wsp2000-12-01s1t01.flac,etree
595838,wsp2000-12-01s2t01.flac,etree
595839,poverty2017-10-24d01t01.flac,etree
595840,gd1982-03-14.sbd.01.flac,etree
595841,gd82-07-17.s1t01.flac,etree
595842,gd1982-09-17jvcbinaural16d1t01.flac,etree
595843,gd1982-09-17jvcbinaural24d1t01.flac,etree
595844,gd1982-09-24beyerm201d1-16t01.flac,etree
595845,gd1982-09-24beyerm201d1t06.flac,etree
595846,ph030301_01_Chalk_Dust_Torture.flac,etree
595847,01. Grinnin' In Your Face - 2017-10-24.flac,etree
595848,01. Grinnin' In Your Face - 2017-10-24.flac,etree
595849,thewailers010902_01.flac,etree
595850,gd73t01 Bertha.flac,etree
595851,01 AGetaway.flac,etree
595852,gd83t01 Cold Rain & Snow.flac,etree
595853,gd83-10-21.s1t01.flac,etree
595854,01 Iko Iko.flac,etree
595855,01 Iko Iko.flac,etree
595856,01 Greensky Bluegrass 2017-07-22.flac,etree
595857,01 Greensky Bluegrass 2017-07-22.flac,etree
595858,01 Greensky Bluegrass 2017-07-22.flac,etree
595860,01 Leftover Salmon 2017-07-22.flac,etree
595861,01 Leftover Salmon 2017-07-22.flac,etree
595862,01 Leftover Salmon 2017-07-22.flac,etree
595863,01 Mike Gordon 2017-09-26.flac,etree
595864,01 Mike Gordon 2017-09-26.flac,etree
595865,01 London Souls 2017-09-09.flac,etree
595866,01 London Souls 2017-09-09.flac,etree
595867,01 No BS Brass Band 2017-09-09.flac,etree
595868,01 Lettuce 2017-09-09.flac,etree
595869,01 Lettuce 2017-09-09.flac,etree
595871,01 Los Colognes 2017-10-14.flac,etree
595873,01 Mike Gordon 2017-09-26.flac,etree
595874,01 Greensky Bluegrass 2017-07-22.flac,etree
595875,01 Leftover Salmon 2017-07-22.flac,etree
595876,01 BT 2017-10-14.flac,etree
